ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,month,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,day_of_week_original_Monday,day_of_week_original_Saturday,day_of_week_original_Sunday,day_of_week_original_Thursday,day_of_week_original_Tuesday,day_of_week_original_Wednesday,year,days_since_launch
2016-02-01,24334,13.25067943344018,50.5,59.0,37.0,6.5,0.0,2,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,945
2016-02-02,28528,14.370903439895306,45.5,59.0,37.9,5.0,0.0,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,946
2016-02-03,16203,11.663013022279824,48.1,57.0,37.9,9.0,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,947
2016-02-04,27766,15.73333213282432,54.0,57.9,42.1,8.2,0.69,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,948
2016-02-05,13670,13.922404291636184,39.4,57.9,32.0,13.7,0.31,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,949
2016-02-06,16933,16.371742553987282,36.0,44.1,32.0,9.3,0.05,2,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,950
2016-02-07,17605,15.890264129508664,39.6,46.0,32.0,5.0,0.0,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,951
2016-02-08,19026,12.806705736010375,36.7,39.9,30.2,13.5,0.0,2,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,952
2016-02-09,22741,13.106703750934432,30.2,41.0,27.0,8.3,0.06,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,953
2016-02-10,22420,13.478496134403803,35.4,39.9,27.0,7.6,0.01,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,954
2016-02-11,18748,13.523118021477847,28.1,39.9,23.0,17.3,99.99,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,955
2016-02-12,16449,15.263371633533955,21.7,32.0,17.1,12.3,0.05,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,956
2016-02-13,6625,13.904042767295596,21.6,27.0,10.9,17.0,0.0,2,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,957
2016-02-14,4653,15.776377247653844,8.3,24.1,1.0,15.8,0.0,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,958
2016-02-15,5884,11.873243825062314,19.1,30.9,1.0,6.2,0.0,2,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,959
2016-02-16,14542,12.414541787007748,46.1,57.2,30.9,13.4,0.49,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,960
2016-02-17,23572,12.86050115956785,39.9,57.0,35.1,12.6,0.8,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,961
2016-02-18,22261,14.31494392285462,33.9,41.0,28.9,12.8,0.0,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,962
2016-02-19,21959,13.206008925725216,30.2,37.4,25.0,7.6,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,963
2016-02-20,24484,20.461634128410388,47.4,62.1,25.0,10.1,0.0,2,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,964
2016-02-21,20052,19.637280570516655,53.1,62.1,39.9,8.4,0.0,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,965
2016-02-22,28233,14.050746762063309,46.0,57.0,39.0,6.1,0.05,2,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,966
2016-02-23,16133,12.878113184156698,38.8,53.1,36.0,13.0,0.0,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,967
2016-02-24,9761,11.923438513813474,39.8,55.4,35.6,14.0,0.3,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,968
2016-02-25,25102,12.412082038615782,52.7,61.0,36.0,17.1,1.48,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,969
2016-02-26,22573,12.972426497733284,36.6,41.0,33.1,17.7,0.02,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,970
2016-02-27,17226,16.949139866093887,32.6,42.1,28.0,11.5,0.0,2,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,971
2016-02-28,25437,20.95710120428248,46.3,61.0,28.0,10.1,0.0,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,972
2016-02-29,27954,13.314709284300395,51.2,61.0,39.0,9.4,0.0,2,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,973
2016-03-01,30509,15.124711287379675,46.6,61.0,39.9,11.4,0.07,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,974
2016-03-02,26195,13.53202074187186,46.5,55.9,36.0,15.1,0.17,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,975
2016-03-03,24061,13.285572087610657,31.5,36.0,27.0,11.9,0.0,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,976
2016-03-04,17369,12.661628955802485,33.7,42.1,27.0,10.0,0.04,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,977
2016-03-05,18023,16.747829625108658,34.8,42.1,30.0,9.4,0.04,3,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,978
2016-03-06,18832,16.345742176437273,37.8,46.9,30.0,4.5,0.0,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,979
2016-03-07,31492,16.197380287057033,45.1,61.0,33.1,9.3,0.0,3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,980
2016-03-08,36521,15.032190611794126,53.9,64.0,37.0,5.8,0.0,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,981
2016-03-09,41490,18.328602876195077,54.0,75.0,41.0,5.3,0.0,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,982
2016-03-10,42252,17.65269888604879,70.0,78.1,64.0,6.7,0.0,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,983
2016-03-11,38195,18.275407775886897,61.2,78.1,54.0,9.7,0.04,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,984
2016-03-12,32771,22.65650524345712,49.6,66.0,41.0,7.2,0.0,3,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,985
2016-03-13,27550,22.446108892921963,56.7,64.0,41.0,5.6,0.0,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,986
2016-03-14,10930,12.241709362610552,47.6,64.0,41.0,12.0,0.02,3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,987
2016-03-15,31596,15.491558530615697,48.0,57.0,41.0,12.8,0.17,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,988
2016-03-16,36067,16.425101431594904,53.5,64.9,44.1,3.2,0.0,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,989
2016-03-17,35390,16.212757370255243,52.2,64.9,45.0,7.6,0.02,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,990
2016-03-18,34647,15.460024917982317,53.0,64.0,45.0,13.3,0.04,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,991
2016-03-19,24048,18.36390552228875,43.5,57.0,37.0,7.0,0.0,3,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,992
2016-03-20,16678,19.04426390054763,38.9,46.9,33.1,12.7,0.0,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,993
2016-03-21,26414,13.60851253123344,39.6,50.0,33.1,10.4,0.14,3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,994
2016-03-22,33497,15.566450726930777,43.8,55.0,37.0,13.6,0.07,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,995
2016-03-23,40983,17.20937583876242,57.4,71.1,50.0,9.1,0.0,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,996
2016-03-24,36495,15.035235420377218,50.1,71.1,44.1,11.2,0.0,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,997
2016-03-25,34097,19.25185158029544,55.9,73.0,44.1,7.9,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,998
2016-03-26,27478,25.452501395055435,47.0,73.0,39.0,10.5,0.07,3,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,999
2016-03-27,22483,21.431044196355767,45.8,54.0,39.0,6.8,0.0,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,1000
2016-03-28,20345,14.658629474891455,47.3,62.1,42.8,11.2,0.19,3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,1001
2016-03-29,31481,14.373479770867087,49.7,63.0,43.0,21.8,0.32,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,1002
2016-03-30,33684,16.178734216047186,45.4,53.1,39.0,10.7,0.0,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,1003
2016-03-31,38348,18.082657939570947,57.2,70.0,39.0,11.1,0.0,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,1004
2016-04-01,34449,17.70399285900897,62.6,79.0,48.9,9.1,0.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,1005
2016-04-02,21839,18.66131919959706,56.3,79.0,48.9,6.9,0.01,4,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,1006
2016-04-03,15322,18.475351346647525,42.3,61.0,35.1,19.7,0.24,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,1007
2016-04-04,12302,11.236617352192052,39.7,50.0,35.1,9.4,0.11,4,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,1008
2016-04-05,26238,15.076870061234349,33.3,45.0,27.0,13.3,0.5,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,1009
2016-04-06,29365,15.281174300471084,39.0,48.0,27.0,9.9,0.0,4,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,1010
2016-04-07,30402,13.857027498190906,52.0,60.1,32.0,12.8,0.0,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,1011
2016-04-08,30817,16.405474792052008,48.9,60.1,44.1,13.7,0.15,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,1012
2016-04-09,12702,20.65668267464441,41.1,46.9,37.4,8.1,0.0,4,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,1013
2016-04-10,23229,20.43258713963867,40.5,50.0,33.1,11.5,0.07,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,1014
2016-04-11,32048,14.772181311366284,50.2,61.0,33.1,11.7,0.0,4,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,1015
2016-04-12,23765,13.98445332772284,53.2,61.0,44.1,10.9,0.04,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,1016
2016-04-13,37539,15.0875236420789,48.4,57.9,42.1,8.8,0.19,4,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,1017
2016-04-14,38505,16.651420594727956,49.9,61.0,42.1,6.5,0.0,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,1018
2016-04-15,39676,15.26766937191249,50.8,63.0,43.0,5.2,0.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,1019
2016-04-16,36148,21.12567500276641,52.6,64.9,44.1,6.7,0.0,4,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,1020
2016-04-17,38843,24.615982287670874,55.8,73.9,45.0,4.5,0.0,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,1021
2016-04-18,43994,17.210900350047726,62.5,80.1,48.0,4.4,0.0,4,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,1022
2016-04-19,46075,15.246389943931998,65.5,80.1,48.9,8.6,0.0,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,1023
2016-04-20,44547,17.056459095636814,58.8,69.1,51.1,10.7,0.0,4,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,1024
2016-04-21,45570,15.988536317752905,58.8,70.0,50.0,8.2,0.0,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,1025
2016-04-22,48815,19.96650756256616,70.0,78.1,50.0,7.1,0.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,1026
2016-04-23,33647,23.98327191131453,66.5,78.1,61.0,8.7,0.14,4,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,1027
2016-04-24,37866,23.70385570168489,56.5,69.1,48.0,9.7,0.0,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,1028
2016-04-25,42308,17.7295645425609,56.6,68.0,48.0,6.5,0.0,4,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,1029
2016-04-26,34643,16.306175850821237,54.4,68.0,50.0,9.4,0.19,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,1030
2016-04-27,41931,17.22067404386572,51.1,57.9,46.4,7.9,0.11,4,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,1031
2016-04-28,37428,15.516839442841366,53.3,60.1,46.9,8.3,0.0,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,1032
2016-04-29,34878,18.542412600110872,52.0,59.0,48.0,7.8,0.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,1033
2016-04-30,38258,25.18861109658982,52.8,63.0,46.9,6.2,0.02,4,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,1034
2016-05-01,10697,14.554683556137228,50.1,63.0,46.9,7.3,0.0,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,1035
2016-05-02,38537,17.375605694959813,50.6,61.0,44.6,6.1,0.15,5,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,1036
2016-05-03,22858,16.129716073147254,54.5,62.1,45.0,7.3,0.73,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,1037
2016-05-04,31619,13.670899880873316,51.3,55.0,48.9,9.0,0.07,5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,1038
2016-05-05,39903,15.952207018686982,51.8,57.9,46.9,11.6,0.02,5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,1039
2016-05-06,18860,14.94222781901732,52.2,57.9,46.9,13.0,0.38,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,1040
2016-05-07,31078,20.77149055065748,52.3,57.2,48.2,8.7,0.18,5,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,1041
2016-05-08,31197,21.021818337233277,55.4,64.9,48.9,9.8,0.07,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,1042
2016-05-09,45724,17.34708942058145,62.9,73.9,48.9,9.9,0.08,5,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,1043
2016-05-10,44849,15.381039339413,59.1,73.9,51.1,7.6,0.0,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,1044
2016-05-11,51181,16.62300365369962,63.0,73.9,51.1,5.4,0.0,5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,1045
2016-05-12,52273,16.9415246239295,66.2,78.1,53.1,5.7,0.0,5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,1046
2016-05-13,32391,16.224954462659376,61.6,78.1,55.9,5.7,0.0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,1047
2016-05-14,42063,23.048131770598083,66.2,73.0,57.9,6.8,0.25,5,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,1048
2016-05-15,28661,20.68522266029331,56.0,73.0,48.0,15.4,0.0,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,1049
2016-05-16,42787,17.327288272917777,52.8,68.0,44.1,16.9,0.0,5,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,1050
2016-05-17,43396,15.650359480136416,62.3,68.0,44.1,9.2,0.0,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,1051
2016-05-18,44803,16.130900088535732,59.3,69.1,55.0,7.2,0.0,5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,1052
2016-05-19,49182,16.149817006221788,60.9,71.1,55.0,5.3,0.0,5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,1053
2016-05-20,52543,18.398681397458585,64.4,78.1,55.9,5.7,0.0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,1054
2016-05-21,30519,19.704298961302797,62.4,78.1,57.0,6.3,0.0,5,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,1055
2016-05-22,37802,19.75768036964535,60.7,71.1,54.0,6.5,0.18,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,1056
2016-05-23,48578,15.865359147487892,65.0,77.0,54.0,6.0,0.11,5,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,1057
2016-05-24,34796,14.567491474115805,65.6,77.0,55.9,5.3,0.26,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,1058
2016-05-25,53439,16.455156034606432,74.4,90.0,60.1,3.9,0.02,5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,1059
2016-05-26,52133,15.946899916239875,82.2,91.9,60.1,7.2,0.0,5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,1060
2016-05-27,46937,17.44364005652967,76.6,91.9,55.0,7.2,0.0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,1061
2016-05-28,34222,21.96118432587224,79.9,91.9,66.9,8.4,0.0,5,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,1062
2016-05-29,36877,24.451472462510512,80.0,91.9,73.0,9.1,0.0,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,1063
2016-05-30,32619,19.59295758095997,73.5,87.1,69.1,6.6,1.53,5,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,1064
2016-05-31,49756,15.286392595867833,76.7,86.0,69.1,7.5,0.0,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,1065
2016-06-01,54665,18.26995914509589,76.0,84.0,68.0,6.7,0.0,6,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2016,1066
2016-06-02,54401,16.113568990766097,68.9,82.9,62.1,9.2,0.0,6,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2016,1067
2016-06-03,38975,15.665131922172328,66.3,73.9,62.1,6.3,0.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,1068
2016-06-04,40977,21.64089977304341,72.8,82.9,63.0,5.5,0.02,6,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2016,1069
2016-06-05,22397,17.38387432840708,69.3,82.9,66.0,7.5,0.27,6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2016,1070
2016-06-06,52149,16.09147187226345,75.1,87.1,66.9,9.1,0.67,6,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2016,1071
2016-06-07,51812,15.050389549396533,79.3,87.1,68.0,9.1,0.0,6,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2016,1072
